@relation processindexfeat-weka.filters.unsupervised.attribute.Remove-R3

@attribute AfterNextPOS numeric
@attribute BeforeLastPOS numeric
@attribute LastWordForm numeric
@attribute LastWordPOS numeric
@attribute NextWordForm numeric
@attribute NextWordPOS numeric
@attribute SentenceLength numeric
@attribute WordForm numeric
@attribute WordPOS numeric
@attribute ProcessPercentage numeric

@data
23,4,14,9,26,14,20,156,12,0.45
17,9,156,12,77,23,20,26,14,0.4
25,12,26,14,236,17,20,77,23,0.35
3,14,77,23,321,25,20,236,17,0.3
6,23,236,17,3,3,20,321,25,0.9
15,17,321,25,268,6,20,3,3,0.5
24,25,3,3,73,15,20,268,6,0.75
6,3,268,6,651,24,20,73,15,0.55
17,6,73,15,6638,6,20,651,24,0.6
25,15,651,24,236,17,20,6638,6,0.65
12,24,6638,6,321,25,20,236,17,0.7
20,6,236,17,1004,12,20,321,25,0.85
47,17,321,25,43,20,20,1004,12,0.8
49,25,1004,12,44373,47,20,43,20,0.95
9,48,1,1,21705,4,18,285,4,0.055556
6,1,285,4,14,9,18,21705,4,0.222222
6,4,21705,4,6309,6,18,14,9,0.111111
14,4,14,9,2828,6,18,6309,6,0.166667
4,9,6309,6,26,14,18,2828,6,0.5
4,6,2828,6,600,4,18,26,14,0.277778
14,6,26,14,34255,4,18,600,4,0.333333
21,14,600,4,26,14,18,34255,4,0.388889
3,4,34255,4,1795,21,18,26,14,0.444444
4,4,26,14,21,3,18,1795,21,1
6,14,1795,21,21689,4,18,21,3,0.611111
21,21,21,3,6235,6,18,21689,4,0.555556
7,3,21689,4,317,21,18,6235,6,0.777778
26,4,6235,6,8,7,18,317,21,0.722222
20,6,317,21,10827,26,18,8,7,0.666667
8,21,8,7,43,20,18,10827,26,0.833333
47,7,10827,26,11,8,18,43,20,0.888889
49,26,43,20,44373,47,18,11,8,0.944444
6,48,1,1,171,26,22,9,3,0.090909
14,1,9,3,724,6,22,171,26,0.045455
23,3,171,26,26,14,22,724,6,0.227273
21,26,724,6,77,23,22,26,14,0.181818
14,6,26,14,300,21,22,77,23,0.136364
7,14,77,23,26,14,22,300,21,1
21,23,300,21,8,7,22,26,14,0.272727
4,21,26,14,2136,21,22,8,7,0.318182
21,14,8,7,21705,4,22,2136,21,0.909091
18,7,2136,21,106,21,22,21705,4,0.5
11,21,21705,4,1844,18,22,106,21,0.454545
26,4,106,21,108,11,22,1844,18,0.409091
14,21,1844,18,13600,26,22,108,11,0.363636
18,18,108,11,26,14,22,13600,26,0.863636
2,11,13600,26,1054,18,22,26,14,0.545455
23,26,26,14,622,2,22,1054,18,0.681818
21,14,1054,18,77,23,22,622,2,0.636364
26,18,622,2,106,21,22,77,23,0.590909
12,2,77,23,1034,26,22,106,21,0.818182
20,23,106,21,4863,12,22,1034,26,0.727273
47,21,1034,26,43,20,22,4863,12,0.772727
49,26,4863,12,44373,47,22,43,20,0.954545
23,48,1,1,2174,13,24,158,23,0.041667
21,1,158,23,77,23,24,2174,13,1
18,23,2174,13,317,21,24,77,23,0.166667
11,13,77,23,3804,18,24,317,21,0.125
19,23,317,21,4208,11,24,3804,18,0.083333
26,21,3804,18,40,19,24,4208,11,0.333333
12,18,4208,11,0,26,24,40,19,0.291667
14,11,40,19,14173,12,24,0,26,0.208333
15,19,0,26,26,14,24,14173,12,0.25
2,26,14173,12,838,15,24,26,14,0.375
23,12,26,14,169,2,24,838,15,0.416667
17,14,838,15,77,23,24,169,2,0.5
3,15,169,2,273,17,24,77,23,0.458333
12,2,77,23,140,3,24,273,17,0.875
2,23,273,17,4863,12,24,140,3,0.541667
3,17,140,3,59,2,24,4863,12,0.833333
6,3,4863,12,21,3,24,59,2,0.791667
2,12,59,2,13402,6,24,21,3,0.583333
3,2,21,3,23,2,24,13402,6,0.75
6,3,13402,6,21,3,24,23,2,0.708333
20,6,23,2,402,6,24,21,3,0.625
8,2,21,3,43,20,24,402,6,0.666667
47,3,402,6,11,8,24,43,20,0.916667
49,6,43,20,44373,47,24,11,8,0.958333
47,48,1,1,574,30,2,5510,4,1
49,1,5510,4,44373,47,2,574,30,0.5
4,48,1,1,15343,4,34,4192,26,0.117647
4,1,4192,26,7754,4,34,15343,4,0.088235
4,26,15343,4,744,4,34,7754,4,0.058824
17,4,7754,4,24885,4,34,744,4,0.029412
24,4,744,4,6041,17,34,24885,4,0.147059
26,4,24885,4,651,24,34,6041,17,0.941176
6,4,6041,17,7763,26,34,651,24,0.205882
2,17,651,24,6119,6,34,7763,26,0.176471
26,24,7763,26,462,2,34,6119,6,0.235294
4,26,6119,6,4169,26,34,462,2,0.352941
4,6,462,2,9324,4,34,4169,26,0.294118
2,2,4169,26,923,4,34,9324,4,0.264706
3,26,9324,4,462,2,34,923,4,0.323529
6,4,923,4,3,3,34,462,2,0.794118
6,4,462,2,13495,6,34,3,3,0.411765
11,2,3,3,654,6,34,13495,6,0.382353
2,3,13495,6,279,11,34,654,6,0.764706
4,6,654,6,34,2,34,279,11,0.529412
4,6,279,11,2283,4,34,34,2,0.5
2,11,34,2,0,4,34,2283,4,0.441176
12,2,2283,4,169,2,34,0,4,0.470588
2,4,0,4,1710,12,34,169,2,0.705882
3,4,169,2,7,2,34,1710,12,0.676471
26,2,1710,12,1389,3,34,7,2,0.647059
6,12,7,2,2962,26,34,1389,3,0.588235
13,2,1389,3,0,6,34,2962,26,0.558824
17,3,2962,26,1204,13,34,0,6,0.617647
3,26,0,6,37,17,34,1204,13,0.735294
6,6,1204,13,94,3,34,37,17,0.911765
40,13,37,17,14454,6,34,94,3,0.882353
6,17,94,3,1910,40,34,14454,6,0.852941
20,3,14454,6,241,6,34,1910,40,0.823529
47,6,1910,40,43,20,34,241,6,1
49,40,241,6,44373,47,34,43,20,0.970588
6,48,1,1,94,3,32,20528,2,0.40625
2,1,20528,2,10573,6,32,94,3,0.03125
4,2,94,3,7,2,32,10573,6,0.28125
11,3,10573,6,0,4,32,7,2,0.25
2,6,7,2,13960,11,32,0,4,0.21875
3,2,0,4,146,2,32,13960,11,0.1875
26,4,13960,11,3,3,32,146,2,0.15625
6,11,146,2,297,26,32,3,3,0.09375
14,2,3,3,9661,6,32,297,26,0.0625
3,3,297,26,26,14,32,9661,6,0.125
6,26,9661,6,3,3,32,26,14,0.375
21,6,26,14,8114,6,32,3,3,0.3125
2,14,3,3,2685,21,32,8114,6,0.34375
3,3,8114,6,59,2,32,2685,21,1
7,6,2685,21,21,3,32,59,2,0.71875
26,21,59,2,8,7,32,21,3,0.5
6,2,21,3,3181,26,32,8,7,0.46875
2,3,8,7,4014,6,32,3181,26,0.4375
6,7,3181,26,7,2,32,4014,6,0.6875
15,26,4014,6,1144,6,32,7,2,0.65625
26,6,7,2,73,15,32,1144,6,0.625
6,2,1144,6,152,26,32,73,15,0.53125
8,6,73,15,1102,6,32,152,26,0.5625
2,15,152,26,11,8,32,1102,6,0.59375
22,26,1102,6,169,2,32,11,8,0.75
13,6,11,8,0,22,32,169,2,0.84375
11,8,169,2,321,13,32,0,22,0.8125
2,2,0,22,42276,11,32,321,13,0.78125
12,22,321,13,80,2,32,42276,11,0.9375
20,13,42276,11,7738,12,32,80,2,0.90625
47,11,80,2,43,20,32,7738,12,0.875
49,2,7738,12,44373,47,32,43,20,0.96875
18,48,1,1,26,14,46,711,18,0.413043
2,1,711,18,688,18,46,26,14,0.391304
3,18,26,14,149,2,46,688,18,0.021739
6,14,688,18,3,3,46,149,2,0.369565
2,18,149,2,783,6,46,3,3,0.043478
3,2,3,3,7,2,46,783,6,0.195652
6,3,783,6,21,3,46,7,2,0.173913
2,6,7,2,38401,6,46,21,3,0.065217
4,2,21,3,7,2,46,38401,6,0.152174
4,3,38401,6,3247,4,46,7,2,0.130435
21,6,7,2,19656,4,46,3247,4,0.086957
2,2,3247,4,0,21,46,19656,4,0.108696
3,4,19656,4,92,2,46,0,21,0.282609
6,4,0,21,21,3,46,92,2,0.26087
14,21,92,2,8439,6,46,21,3,0.217391
3,2,21,3,26,14,46,8439,6,0.23913
6,3,8439,6,21,3,46,26,14,0.347826
21,6,26,14,8114,6,46,21,3,0.304348
30,14,21,3,2827,21,46,8114,6,0.326087
7,3,8114,6,574,30,46,2827,21,1
2,6,2827,21,8,7,46,574,30,0.434783
3,21,574,30,1313,2,46,8,7,0.456522
6,30,8,7,21,3,46,1313,2,0.630435
2,7,1313,2,278,6,46,21,3,0.478261
6,2,21,3,7,2,46,278,6,0.543478
14,3,278,6,13495,6,46,7,2,0.521739
4,6,7,2,26,14,46,13495,6,0.5
4,2,13495,6,9324,4,46,26,14,0.608696
21,6,26,14,923,4,46,9324,4,0.565217
19,14,9324,4,2677,21,46,923,4,0.586957
25,4,923,4,40,19,46,2677,21,0.934783
39,4,2677,21,893,25,46,40,19,0.652174
24,21,40,19,850,39,46,893,25,0.913043
6,19,893,25,3529,24,46,850,39,0.673913
19,25,850,39,533,6,46,3529,24,0.695652
25,39,3529,24,40,19,46,533,6,0.891304
15,24,533,6,5976,25,46,40,19,0.717391
25,6,40,19,73,15,46,5976,25,0.869565
23,19,5976,25,1082,25,46,73,15,0.73913
19,25,73,15,52,23,46,1082,25,0.847826
3,15,1082,25,40,19,46,52,23,0.76087
12,25,52,23,21,3,46,40,19,0.826087
20,23,40,19,6249,12,46,21,3,0.782609
8,19,21,3,43,20,46,6249,12,0.804348
47,3,6249,12,11,8,46,43,20,0.956522
49,12,43,20,44373,47,46,11,8,0.978261
30,48,1,1,654,26,52,856,3,0.019231
32,1,856,3,197,30,52,654,26,0.596154
17,3,654,26,271,32,52,197,30,0.038462
4,26,197,30,51,17,52,271,32,0.057692
4,30,271,32,285,4,52,51,17,0.576923
17,32,51,17,923,4,52,285,4,0.076923
19,17,285,4,3345,17,52,923,4,0.096154
25,4,923,4,40,19,52,3345,17,0.403846
39,4,3345,17,893,25,52,40,19,0.115385
3,17,40,19,850,39,52,893,25,0.384615
6,19,893,25,21,3,52,850,39,0.134615
2,25,850,39,533,6,52,21,3,0.153846
6,39,21,3,7,2,52,533,6,0.211538
7,3,533,6,13495,6,52,7,2,0.192308
18,6,7,2,8,7,52,13495,6,0.173077
2,2,13495,6,1054,18,52,8,7,0.230769
12,6,8,7,23,2,52,1054,18,0.25
2,7,1054,18,473,12,52,23,2,0.365385
6,18,23,2,7,2,52,473,12,0.346154
15,2,473,12,15808,6,52,7,2,0.326923
6,12,7,2,73,15,52,15808,6,0.307692
14,2,15808,6,26131,6,52,73,15,0.269231
8,6,73,15,26,14,52,26131,6,0.288462
3,15,26131,6,11,8,52,26,14,0.557692
6,6,26,14,94,3,52,11,8,0.538462
4,14,11,8,1159,6,52,94,3,0.423077
4,8,94,3,285,4,52,1159,6,0.519231
21,3,1159,6,923,4,52,285,4,0.442308
30,6,285,4,5167,21,52,923,4,0.461538
17,4,923,4,197,30,52,5167,21,0.480769
3,4,5167,21,1186,17,52,197,30,0.5
12,21,197,30,21,3,52,1186,17,1
2,30,1186,17,24839,12,52,21,3,0.615385
3,17,21,3,7,2,52,24839,12,0.692308
6,3,24839,12,21,3,52,7,2,0.673077
14,12,7,2,6309,6,52,21,3,0.634615
28,2,21,3,26,14,52,6309,6,0.653846
23,3,6309,6,34893,28,52,26,14,0.711538
14,6,26,14,52,23,52,34893,28,0.961538
2,14,34893,28,26,14,52,52,23,0.730769
37,28,52,23,12,2,52,26,14,0.75
2,23,26,14,364,37,52,12,2,0.788462
6,14,12,2,23,2,52,364,37,0.769231
14,2,364,37,453,6,52,23,2,0.826923
2,37,23,2,26,14,52,453,6,0.807692
3,2,453,6,491,2,52,26,14,0.846154
6,6,26,14,94,3,52,491,2,0.942308
2,14,491,2,10505,6,52,94,3,0.865385
6,2,94,3,146,2,52,10505,6,0.923077
20,3,10505,6,13495,6,52,146,2,0.903846
47,6,146,2,43,20,52,13495,6,0.884615
49,2,13495,6,44373,47,52,43,20,0.980769
17,48,1,1,6235,6,42,9,3,0.02381
4,1,9,3,10681,17,42,6235,6,0.047619
4,3,6235,6,285,4,42,10681,17,1
14,6,10681,17,923,4,42,285,4,0.071429
3,17,285,4,26,14,42,923,4,0.285714
26,4,923,4,21,3,42,26,14,0.095238
4,4,26,14,1161,26,42,21,3,0.190476
6,14,21,3,5510,4,42,1161,26,0.166667
6,3,1161,26,4957,6,42,5510,4,0.142857
14,26,5510,4,2300,6,42,4957,6,0.119048
19,4,4957,6,26,14,42,2300,6,0.214286
25,6,2300,6,40,19,42,26,14,0.238095
3,6,26,14,9287,25,42,40,19,0.261905
6,14,40,19,94,3,42,9287,25,0.952381
2,19,9287,25,878,6,42,94,3,0.309524
12,25,94,3,7,2,42,878,6,0.928571
11,3,878,6,15502,12,42,7,2,0.904762
2,6,7,2,1418,11,42,15502,12,0.880952
4,2,15502,12,34,2,42,1418,11,0.857143
4,12,1418,11,2664,4,42,34,2,0.380952
15,11,34,2,15,4,42,2664,4,0.333333
11,2,2664,4,73,15,42,15,4,0.357143
19,4,15,4,3086,11,42,73,15,0.404762
25,4,73,15,40,19,42,3086,11,0.833333
4,15,3086,11,15794,25,42,40,19,0.428571
4,11,40,19,285,4,42,15794,25,0.809524
9,19,15794,25,24885,4,42,285,4,0.452381
6,25,285,4,14,9,42,24885,4,0.5
2,4,24885,4,1112,6,42,14,9,0.47619
3,4,14,9,170,2,42,1112,6,0.785714
26,9,1112,6,21,3,42,170,2,0.761905
12,6,170,2,604,26,42,21,3,0.547619
31,2,21,3,6380,12,42,604,26,0.52381
17,3,604,26,261,31,42,6380,12,0.738095
11,26,6380,12,231,17,42,261,31,0.595238
2,12,261,31,3002,11,42,231,17,0.571429
3,31,231,17,34,2,42,3002,11,0.714286
6,17,3002,11,21,3,42,34,2,0.690476
6,11,34,2,13495,6,42,21,3,0.642857
20,2,21,3,6235,6,42,13495,6,0.619048
47,3,13495,6,43,20,42,6235,6,0.666667
49,6,6235,6,44373,47,42,43,20,0.97619
6,48,1,1,923,4,25,9,3,0.08
17,1,9,3,0,6,25,923,4,0.04
3,3,923,4,837,17,25,0,6,0.12
6,4,0,6,94,3,25,837,17,1
2,6,837,17,23614,6,25,94,3,0.16
3,17,94,3,7,2,25,23614,6,0.92
26,3,23614,6,94,3,25,7,2,0.4
6,6,7,2,2073,26,25,94,3,0.24
2,2,94,3,7589,6,25,2073,26,0.2
12,3,2073,26,23,2,25,7589,6,0.36
15,26,7589,6,27314,12,25,23,2,0.32
3,6,23,2,73,15,25,27314,12,0.28
6,2,27314,12,21,3,25,73,15,0.44
17,12,73,15,6235,6,25,21,3,0.48
2,15,21,3,2728,17,25,6235,6,0.52
23,3,6235,6,169,2,25,2728,17,0.88
17,6,2728,17,4704,23,25,169,2,0.64
28,17,169,2,37,17,25,4704,23,0.6
3,2,4704,23,13889,28,25,37,17,0.56
26,23,37,17,3,3,25,13889,28,0.84
6,17,13889,28,956,26,25,3,3,0.76
6,28,3,3,5054,6,25,956,26,0.72
20,3,956,26,13507,6,25,5054,6,0.68
47,26,5054,6,43,20,25,13507,6,0.8
49,6,13507,6,44373,47,25,43,20,0.96
21,48,1,1,7066,6,16,103,3,0.0625
14,1,103,3,1795,21,16,7066,6,0.125
7,3,7066,6,26,14,16,1795,21,1
25,6,1795,21,8,7,16,26,14,0.1875
14,21,26,14,0,25,16,8,7,0.25
18,14,8,7,26,14,16,0,25,0.6875
14,7,0,25,625,18,16,26,14,0.625
13,25,26,14,26,14,16,625,18,0.5625
18,14,625,18,391,13,16,26,14,0.5
23,18,26,14,107,18,16,391,13,0.4375
25,14,391,13,648,23,16,107,18,0.375
12,13,107,18,321,25,16,648,23,0.3125
20,18,648,23,0,12,16,321,25,0.8125
8,23,321,25,866,20,16,0,12,0.75
47,25,0,12,11,8,16,866,20,0.875
49,12,866,20,44373,47,16,11,8,0.9375
6,48,1,1,3,3,35,711,18,0.085714
21,1,711,18,8114,6,35,3,3,0.028571
30,18,3,3,0,21,35,8114,6,0.057143
7,3,8114,6,574,30,35,0,21,1
23,6,0,21,8,7,35,574,30,0.114286
17,21,574,30,669,23,35,8,7,0.142857
4,30,8,7,37,17,35,669,23,0.228571
4,7,669,23,744,4,35,37,17,0.2
31,23,37,17,24885,4,35,744,4,0.171429
17,17,744,4,261,31,35,24885,4,0.942857
3,4,24885,4,741,17,35,261,31,0.257143
6,4,261,31,94,3,35,741,17,0.914286
19,31,741,17,3282,6,35,94,3,0.285714
25,17,94,3,40,19,35,3282,6,0.885714
6,3,3282,6,241,25,35,40,19,0.314286
12,6,40,19,15808,6,35,241,25,0.857143
6,19,241,25,6465,12,35,15808,6,0.828571
5,25,15808,6,2050,6,35,6465,12,0.8
15,6,6465,12,2440,5,35,2050,6,0.771429
33,12,2050,6,73,15,35,2440,5,0.342857
19,6,2440,5,7068,33,35,73,15,0.371429
25,5,73,15,40,19,35,7068,33,0.4
11,15,7068,33,99,25,35,40,19,0.457143
2,33,40,19,6788,11,35,99,25,0.428571
24,19,99,25,59,2,35,6788,11,0.742857
26,25,6788,11,128,24,35,59,2,0.571429
12,11,59,2,5474,26,35,128,24,0.514286
2,2,128,24,2124,12,35,5474,26,0.485714
12,24,5474,26,34,2,35,2124,12,0.542857
2,26,2124,12,1868,12,35,34,2,0.714286
11,12,34,2,80,2,35,1868,12,0.685714
12,2,1868,12,2755,11,35,80,2,0.657143
20,12,80,2,0,12,35,2755,11,0.6
47,2,2755,11,43,20,35,0,12,0.628571
49,11,0,12,44373,47,35,43,20,0.971429
26,48,1,1,21,3,24,2137,18,1
6,1,2137,18,289,26,24,21,3,0.083333
4,18,21,3,334,6,24,289,26,0.041667
4,3,289,26,285,4,24,334,6,0.875
21,26,334,6,24885,4,24,285,4,0.125
2,6,285,4,2685,21,24,24885,4,0.166667
3,4,24885,4,59,2,24,2685,21,0.416667
12,4,2685,21,21,3,24,59,2,0.375
2,21,59,2,1084,12,24,21,3,0.208333
12,2,21,3,7,2,24,1084,12,0.333333
14,3,1084,12,6380,12,24,7,2,0.291667
25,12,7,2,26,14,24,6380,12,0.25
23,2,6380,12,855,25,24,26,14,0.458333
2,12,26,14,777,23,24,855,25,0.833333
3,14,855,25,59,2,24,777,23,0.5
6,25,777,23,166,3,24,59,2,0.791667
23,23,59,2,307,6,24,166,3,0.541667
17,2,166,3,77,23,24,307,6,0.75
19,3,307,6,1673,17,24,77,23,0.583333
25,6,77,23,40,19,24,1673,17,0.708333
20,23,1673,17,7472,25,24,40,19,0.625
8,17,40,19,43,20,24,7472,25,0.666667
47,19,7472,25,11,8,24,43,20,0.916667
49,25,43,20,44373,47,24,11,8,0.958333
17,48,1,1,24885,4,29,285,4,0.034483
25,1,285,4,236,17,29,24885,4,0.103448
26,4,24885,4,429,25,29,236,17,0.068966
6,4,236,17,345,26,29,429,25,1
5,17,429,25,402,6,29,345,26,0.137931
12,25,345,26,233,5,29,402,6,0.172414
18,26,402,6,547,12,29,233,5,0.206897
14,6,233,5,596,18,29,547,12,0.241379
15,5,547,12,26,14,29,596,18,0.275862
23,12,596,18,838,15,29,26,14,0.310345
17,18,26,14,77,23,29,838,15,0.344828
18,14,838,15,236,17,29,77,23,0.37931
2,15,77,23,192,18,29,236,17,0.655172
3,23,236,17,12,2,29,192,18,0.413793
6,17,192,18,21,3,29,12,2,0.62069
2,18,12,2,5412,6,29,21,3,0.448276
3,2,21,3,7,2,29,5412,6,0.586207
6,3,5412,6,94,3,29,7,2,0.551724
14,6,7,2,22684,6,29,94,3,0.482759
3,2,94,3,26,14,29,22684,6,0.517241
26,3,22684,6,94,3,29,26,14,0.689655
26,6,26,14,2269,26,29,94,3,0.793103
6,14,94,3,7769,26,29,2269,26,0.758621
11,3,2269,26,890,6,29,7769,26,0.724138
2,26,7769,26,1423,11,29,890,6,0.931034
12,26,890,6,34,2,29,1423,11,0.896552
20,6,1423,11,3695,12,29,34,2,0.862069
47,11,34,2,43,20,29,3695,12,0.827586
49,2,3695,12,44373,47,29,43,20,0.965517
23,48,1,1,402,6,29,9,3,0.034483
17,1,9,3,1281,23,29,402,6,0.103448
2,3,402,6,2708,17,29,1281,23,0.068966
23,6,1281,23,169,2,29,2708,17,1
17,23,2708,17,52,23,29,169,2,0.206897
11,17,169,2,37,17,29,52,23,0.172414
7,2,52,23,741,11,29,37,17,0.137931
2,23,37,17,8,7,29,741,11,0.931034
6,17,741,11,34,2,29,8,7,0.241379
14,11,8,7,5412,6,29,34,2,0.310345
8,7,34,2,26,14,29,5412,6,0.275862
15,2,5412,6,11,8,29,26,14,0.344828
2,6,26,14,73,15,29,11,8,0.37931
5,14,11,8,23,2,29,73,15,0.413793
4,8,73,15,5263,5,29,23,2,0.551724
4,15,23,2,285,4,29,5263,5,0.448276
17,2,5263,5,24885,4,29,285,4,0.482759
3,5,285,4,741,17,29,24885,4,0.517241
6,4,24885,4,94,3,29,741,17,0.896552
19,4,741,17,3282,6,29,94,3,0.586207
25,17,94,3,40,19,29,3282,6,0.862069
6,3,3282,6,539,25,29,40,19,0.62069
12,6,40,19,15808,6,29,539,25,0.827586
2,19,539,25,6465,12,29,15808,6,0.655172
26,25,15808,6,92,2,29,6465,12,0.689655
6,6,6465,12,16292,26,29,92,2,0.793103
20,12,92,2,0,6,29,16292,26,0.724138
47,2,16292,26,43,20,29,0,6,0.758621
49,26,0,6,44373,47,29,43,20,0.965517
13,48,1,1,2529,12,33,8,7,0.636364
11,1,8,7,321,13,33,2529,12,0.060606
26,7,2529,12,1348,11,33,321,13,0.030303
2,12,321,13,20872,26,33,1348,11,0.606061
3,13,1348,11,7,2,33,20872,26,0.181818
12,11,20872,26,1241,3,33,7,2,0.151515
15,26,7,2,6411,12,33,1241,3,0.090909
4,2,1241,3,73,15,33,6411,12,0.121212
21,3,6411,12,923,4,33,73,15,0.212121
11,12,73,15,106,21,33,923,4,0.272727
3,15,923,4,849,11,33,106,21,0.242424
6,4,106,21,21,3,33,849,11,0.515152
2,21,849,11,8230,6,33,21,3,0.30303
28,11,21,3,7,2,33,8230,6,0.484848
3,3,8230,6,1543,28,33,7,2,0.454545
26,6,7,2,94,3,33,1543,28,0.393939
6,2,1543,28,5961,26,33,94,3,0.363636
14,28,94,3,0,6,33,5961,26,0.333333
8,3,5961,26,26,14,33,0,6,0.424242
21,26,0,6,11,8,33,26,14,0.575758
4,6,26,14,1795,21,33,11,8,0.545455
4,14,11,8,7892,4,33,1795,21,1
14,8,1795,21,0,4,33,7892,4,0.666667
3,21,7892,4,26,14,33,0,4,0.939394
26,4,0,4,94,3,33,26,14,0.69697
6,4,26,14,2962,26,33,94,3,0.757576
2,14,94,3,11249,6,33,2962,26,0.727273
4,3,2962,26,12,2,33,11249,6,0.909091
4,26,11249,6,16145,4,33,12,2,0.878788
4,6,12,2,2000,4,33,16145,4,0.818182
20,2,16145,4,12513,4,33,2000,4,0.787879
47,4,2000,4,43,20,33,12513,4,0.848485
49,4,12513,4,44373,47,33,43,20,0.969697
21,48,1,1,24885,4,39,8,7,0.974359
11,1,8,7,106,21,39,24885,4,0.051282
19,7,24885,4,995,11,39,106,21,0.025641
25,4,106,21,40,19,39,995,11,1
39,21,995,11,210,25,39,40,19,0.076923
3,11,40,19,3313,39,39,210,25,0.897436
6,19,210,25,21,3,39,3313,39,0.102564
2,25,3313,39,1938,6,39,21,3,0.128205
4,39,21,3,169,2,39,1938,6,0.871795
27,3,1938,6,923,4,39,169,2,0.205128
25,6,169,2,98,27,39,923,4,0.179487
6,2,923,4,320,25,39,98,27,0.153846
19,4,98,27,3467,6,39,320,25,0.846154
25,27,320,25,40,19,39,3467,6,0.820513
11,25,3467,6,210,25,39,40,19,0.25641
6,6,40,19,553,11,39,210,25,0.230769
15,19,210,25,5233,6,39,553,11,0.794872
30,25,553,11,73,15,39,5233,6,0.461538
29,11,5233,6,197,30,39,73,15,0.282051
26,6,73,15,280,29,39,197,30,0.333333
30,15,197,30,7119,26,39,280,29,0.307692
21,30,280,29,197,30,39,7119,26,0.384615
11,29,7119,26,106,21,39,197,30,0.358974
26,26,197,30,108,11,39,106,21,0.435897
19,30,106,21,511,26,39,108,11,0.410256
25,21,108,11,40,19,39,511,26,0.769231
3,11,511,26,1567,25,39,40,19,0.487179
6,26,40,19,21,3,39,1567,25,0.74359
2,19,1567,25,9541,6,39,21,3,0.512821
34,25,21,3,80,2,39,9541,6,0.538462
3,3,9541,6,291,34,39,80,2,0.717949
26,6,80,2,21,3,39,291,34,0.615385
6,2,291,34,5961,26,39,21,3,0.589744
2,34,21,3,19356,6,39,5961,26,0.564103
4,3,5961,26,146,2,39,19356,6,0.692308
20,26,19356,6,923,4,39,146,2,0.666667
8,6,146,2,43,20,39,923,4,0.641026
47,2,923,4,11,8,39,43,20,0.923077
49,4,43,20,44373,47,39,11,8,0.948718
17,48,1,1,923,4,26,285,4,0.038462
3,1,285,4,51,17,26,923,4,0.076923
6,4,923,4,166,3,26,51,17,1
2,4,51,17,1203,6,26,166,3,0.115385
23,17,166,3,169,2,26,1203,6,0.153846
27,3,1203,6,77,23,26,169,2,0.269231
25,6,169,2,143,27,26,77,23,0.230769
3,2,77,23,2846,25,26,143,27,0.192308
6,23,143,27,21,3,26,2846,25,0.653846
2,27,2846,25,4384,6,26,21,3,0.307692
3,25,21,3,7,2,26,4384,6,0.5
26,3,4384,6,21,3,26,7,2,0.461538
6,6,7,2,2962,26,26,21,3,0.384615
19,2,21,3,1804,6,26,2962,26,0.346154
26,3,2962,26,40,19,26,1804,6,0.423077
6,26,1804,6,4240,26,26,40,19,0.615385
14,6,40,19,19356,6,26,4240,26,0.538462
15,19,4240,26,26,14,26,19356,6,0.576923
3,26,19356,6,838,15,26,26,14,0.692308
6,6,26,14,21,3,26,838,15,0.730769
17,14,838,15,10458,6,26,21,3,0.769231
18,15,21,3,15382,17,26,10458,6,0.807692
12,3,10458,6,943,18,26,15382,17,0.923077
20,6,15382,17,5354,12,26,943,18,0.846154
47,17,943,18,43,20,26,5354,12,0.884615
49,18,5354,12,44373,47,26,43,20,0.961538
6,48,1,1,1620,4,25,3983,2,0.28
14,1,3983,2,9887,6,25,1620,4,0.04
6,2,1620,4,26,14,25,9887,6,0.08
12,4,9887,6,1823,6,25,26,14,0.24
17,6,26,14,10259,12,25,1823,6,0.12
28,14,1823,6,231,17,25,10259,12,0.2
26,6,10259,12,10470,28,25,231,17,0.16
12,12,231,17,96,26,25,10470,28,1
28,17,10470,28,6411,12,25,96,26,0.32
4,28,96,26,7244,28,25,6411,12,0.92
4,26,6411,12,285,4,25,7244,28,0.88
23,12,7244,28,923,4,25,285,4,0.36
28,28,285,4,1937,23,25,923,4,0.4
12,4,923,4,1607,28,25,1937,23,0.44
2,4,1937,23,2790,12,25,1607,28,0.84
4,23,1607,28,59,2,25,2790,12,0.8
4,28,2790,12,285,4,25,59,2,0.76
9,12,59,2,24885,4,25,285,4,0.48
6,2,285,4,14,9,25,24885,4,0.56
19,4,24885,4,17368,6,25,14,9,0.52
6,4,14,9,40,19,25,17368,6,0.72
12,9,17368,6,15808,6,25,40,19,0.68
20,6,40,19,6465,12,25,15808,6,0.6
47,19,15808,6,43,20,25,6465,12,0.64
49,6,6465,12,44373,47,25,43,20,0.96
30,48,1,1,5558,4,3,505,4,0.333333
47,1,505,4,574,30,3,5558,4,1
49,4,5558,4,44373,47,3,574,30,0.666667
17,48,1,1,10503,12,30,9,3,0.033333
36,1,9,3,3490,17,30,10503,12,0.066667
26,3,10503,12,390,36,30,3490,17,1
4,12,3490,17,4192,26,30,390,36,0.233333
4,17,390,36,3706,4,30,4192,26,0.166667
4,36,4192,26,1934,4,30,3706,4,0.133333
17,26,3706,4,26154,4,30,1934,4,0.1
3,4,1934,4,13276,17,30,26154,4,0.2
6,4,26154,4,3,3,30,13276,17,0.933333
28,4,13276,17,6235,6,30,3,3,0.266667
